"","ID","Post_URL","Img_URL","Likes","Owner","Text","Date","Comments","Type"
"11","CUs93pKFqW2","http://instagram.com/p/CUs93pKFqW2","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/244738580_931966957676937_2286217554875838542_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=PwLBBTCbJr4AX_9xHrA&edm=ABZsPhsBAAAA&ccb=7-4&oh=91d2a0b418601426919472cfbbc48fce&oe=6164DE71&_nc_sid=4efc9f","0","17472465389","As redes sociais são, definitivamente, gatilhos e ambientes não agradáveis para muitas pessoas.  A quantidade de informação e exposição a padrões que fazem parte da ditadura da beleza é imensa ❗️  Aqui vai algumas dicas para utilizar o Instagram de forma mais saudável:  1️⃣ Evite seguir tantas celebridades  A comparação com pessoas famosas é normal de acontecer, mas pode ser evitada.  2️⃣ Desative a visualização das curtidas  Por que não postar o que quiser, quando quiser sem se preocupar que números vão te definir?!  3️⃣ Publique menos e, se precisar, fique off  Ficar mais offline ajuda no ""estar presente"" na vida real e não nas redes, ok?! Nem tudo precisa ser compartilhado, você pode curtir sua praia sem postar, por exemplo!  Vamos tentar⁉️  . . Dra. Amanda Menezes Gallo @voufalarnaterapia CRP 06/92979 . Esp. Valeska Bassan @psicologa_valeskabassan CRP 06/106308  #sobreopesodopeso #voufalarnaterapia #psicologia #psicoterapia #terapiacognitivocomportamental #saúde #saudemental #emoções #transtornosmentais #alimentação #fomeemocional #comertranstornado #nutricaocomportamental #comportamentoalimentar #transtornoalimentar #compulsaoalimentar #obesidade #imagemcorporal #corpo #gordofobia #bodypositive #weightstigma #semestigmas #sempreconceito","2021-10-06 18:40:34","0","GraphSidecar"
"12","CUs93oJIArj","http://instagram.com/p/CUs93oJIArj","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/244587094_1793714244132641_5426987892750759535_n.webp.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=R4_iY8RFjlkAX9wIo9p&edm=ABZsPhsBAAAA&ccb=7-4&oh=c4e573914442981b352ba70cb838417e&oe=6164E280&_nc_sid=4efc9f","4","42540684929","Carissime anime in evoluzione, buonasera. Quest'oggi, sopra le vostre teste, la volta celesta è illuminata da una luminosa, piacevole, leggiadra, seducente Luna Nuova in Bilancia, che fa compagnia a un Sole altrettanto bisognoso di relazioni appaganti ed equilibrate, senza dimenticare del caro Marte che divenuto artista tra le braccia di Venere, ci spinge anch'esso alla diplomazia e alla prudenza, in direzione di nuovi rapporti incentrati sull'impegno, sulla concretezze e sulla solidità, grazie alla gravosa e austera aura di Saturno che li esalta tutti. È tempo di pensare a noi stessi senza dimenticare l'altro da noi, inteso come colui che può aiutarci a riscoprire il senso del nostro sé. Con questa Luna stiamo parlando di relazioni, di marche da bollo, di affari che devono essere risolti tramite l'incontro con l'altro, di una giustizia che deve essere quella vera, stabilita da voi, la verità che stavate cercando e che non potrebbe essere altrimenti, la sentenza finale che solo voi potete dare, attingendo alla grazia e alla solidità di questa Luna che illumina il vostro viso con la sua luce che sa di mosto d'uva, di foglie caduche, di marmellata di fichi e mandorle tostate. 💫  Buona Luna nuova, anime! Possa la sua grazia sostenerci nel trovare le parole più adatte, nel momento del bisogno. 💫 . . . #oroscopo #astrologia #psicologia #ottobre #luna #lunanuova #novilunio #ottobre2021 #ariete #toro #gemelli #cancro #leone #vergine #bilancia #scorpione #sagittario #capricorno #acquario #pesci #esoterismo #crescitapersonale #meditazione  #spiritual #soul","2021-10-06 18:40:33","0","GraphImage"
"13","CUs92_ClmGg","http://instagram.com/p/CUs92_ClmGg","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/244433218_208153981415497_7738417959797731673_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=QMGSNJ0TkAYAX-sufiF&edm=ABZsPhsBAAAA&ccb=7-4&oh=4852f8c6611ed7c561f6d7dcf8dc3902&oe=61656F23&_nc_sid=4efc9f","0","49051142794","""TODOS OS DIAS VOCÊ FAZ UMA ESCOLHA...  Então, parece tão simples na tirinha, né? A gente acorda, se veste, sai de casa e escolhe se vai olhar o lado bom ou ruim da vida.   Em muitas situações isso é possivel, real e é um exercício a fazer. Basta começar.   Infelizmente, muitos de nós fomos treinados a reclamar do que não temos, a lamentar e não a ver o lado bom das coisas.   Faz pouco tempo que gratidão começou a ser uma palavra tão popular... Mas aí, começamos a treinar e a reprogramar o pensamento e tudo passou a fazer um novo sentido. Mudamos de lugar no ônibus e a paisagem também mudou, como num passe de mágica. SÓ QUE NÃO!  Algumas pessoas simplesmente não conseguem ver o copo meio cheio. Só conseguem sentar do lado escuro do ônibus.   Isso acontece em casos de depressão, principalmente.   Alguns transtornos de personalidade também trazem traços que impedem pessoas de verem o lado iluminado da vida.  Se você conhece alguém ou se você mesmo está sempre neste lugar conhecido, mas desagradável, procure ajuda.   Ninguém precisa se sentir na escuridão para sempre.   É possível sentar na outra janela. É necessária ajuda, mas ela existe, é possível e várias pessoas já passaram por esse caminho. Inclusive a pessoa que está escrevendo esse texto.""  -RGAV-  🧡E nessa semana, dedicada às crianças, observe as janelas que as crianças ao seu redor andam escolhendo!   💙Será que estão precisando de ajuda também?  Um grande abraço   Núcleo de Psicologia Cássia Borges   ""Até aqui nos ajudou o Senhor."" 1 Samuel 7.12   #depressão #psicologia #psicóloga #psicanálise #psicologiainfantil #crianças #maedemenino #maedemenina #sqn #ajuda #apoio #depressaoposparto #escolhaavida #amor #borderline #transtornodepersonalidade","2021-10-06 18:40:28","0","GraphImage"
"14","CUs92ReFBdM","http://instagram.com/p/CUs92ReFBdM","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/244624327_400691274789284_7743966511595009647_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=wBFCm5nBfk8AX_NMeHl&edm=ABZsPhsBAAAA&ccb=7-4&oh=6748b43b72ff57e654cad8c2b3f69cf8&oe=616424DD&_nc_sid=4efc9f","0","835298872","De todos os julgamentos que fazemos, nenhum é tão importante quanto aquele que fazemos de nós mesmos.  Seja para elevar ou depreciar a autoestima; para reconhecer virtudes e defeitos; acertos e erros; para buscar ser alguém que você gostaria de ser ou não ser esta pessoa que é.  Os julgamentos fazem esses movimentos internos e externos, podendo ser saudáveis ou danosos a nossa saúde emocional.  A quantas andam seus julgamentos e porque?  ————————— Aline Lopes 🦋  #terapiadeaceitaçãoecompromisso#vivercomproposito#viveravida#liberdadedeser#melhorversaodemim#mudardeproposito#mudardevida#garanhuns#terapiacognitivocomportamental#eumudeideproposito#emocao#sentimento#psicologia#psicologiaclinica#mudardeprosito","2021-10-06 18:40:22","0","GraphImage"
"15","CUs91zFLPGE","http://instagram.com/p/CUs91zFLPGE","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/244612203_4747195445312525_5921998019580472017_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=78bGVKQiLqcAX-LTAco&edm=ABZsPhsBAAAA&ccb=7-4&oh=ff9ac8ddc41c6d45ad5fcb57233bd273&oe=616411B7&_nc_sid=4efc9f","0","4743108229","Empatia ! Você sabe o que é ? Sabia que é uma habilidade emocional ? Sábado dia 16 tem HTL ! Vagas finais!  . Se você tem de 12 a 17 anos ... vem pro HTL ...  . Inscrições abertas! Informações 92 98432-1992 ou via direct!  #empatia #inteligenciaemocional #eusouht #foco #habilidadessociais #autoconhecimento #adolescentes #treinamento #brasil #manaus #amazonas #coaching #psicologia #teen #jampa #pvh #boavista #tioandrehtl #gratidao #futuro #sucesso #doar #deus #obrigadadeus #poramor","2021-10-06 18:40:18","0","GraphImage"
"16","CUs91cfseho","http://instagram.com/p/CUs91cfseho","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/244528450_917466755842578_799576008915396201_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Ttj1d8Stw9cAX9b0R3O&edm=ABZsPhsBAAAA&ccb=7-4&oh=baeb3009015f17d5c9a8cb07f33c6eed&oe=6164AC45&_nc_sid=4efc9f","0","4955681258","Seus pensamentos e crenças lhe ajudam ou atrapalham? Quais são suas metas para este mês? Desenvolva seu AUTOCONHECIMENTO  RODRIGO VASCONCELLOS  PSICÓLOGO CLÍNICO  www.psicologoflorianopolis.psc.br #inglesesfloripa #ingleses #canasvieiras #corregograndefloripa #santamonicafloripa #saude #autoconhecimento #autoestima #psicologia #bemestar #floripando #florianopolis #floripa #centrofloripa #lagoadaconceicao #itacorubifloripa #nortedailha #nortedailhadamagia","2021-10-06 18:40:16","0","GraphImage"
"17","CUs91CtJRkK","http://instagram.com/p/CUs91CtJRkK","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/244580129_403443591359555_9118453538250563927_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=AwNOaOZK3-8AX-5LXeX&edm=ABZsPhsBAAAA&ccb=7-4&oh=a74e9b0bd8f728c4257a73920f631663&oe=6164B5E7&_nc_sid=4efc9f","0","49449069351","Esses três comportamentos nos ajudam a entender melhor a forma como nos comunicamos com os outros. Por exemplo, em um ambiente de trabalho, quando um colega faz alguma observação sobre a atividade que você fez e isso de alguma forma te incomoda, como você reage?  * Com assertividade, você se sentirá confiante o suficiente para se defender de forma respeitosa e ao mesmo tempo honesta. * Sendo inassertivo, você se sente ferido, ansioso e possivelmente com raiva mais tarde. Não conseguindo reagir naquele momento. * E sendo agressivo, você se julga superior o suficiente para agir de forma depreciativa e desrespeitosa, provavelmente gerando uma discussão e se culpando mais tarde.   Aprender a desenvolver a nossa assertividade, permite que possamos nos comunicar de forma mais satisfatório com o outro. Sem “engolir sapo” 🐸 e também não sendo mal educado. 😵‍💫  Com qual deles você se identifica mais?   #psicologia #terapiaonline #psicologa  #relacionamentos #autoconhecimento","2021-10-06 18:40:12","0","GraphSidecar"
"18","CUs90tUM7LI","http://instagram.com/p/CUs90tUM7LI","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/244454577_1507925059605832_2767774125129194329_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=V94COWbCkcgAX8v6H-5&edm=ABZsPhsBAAAA&ccb=7-4&oh=17513507f6ddea57f5f1b66ddbbc249d&oe=616061C0&_nc_sid=4efc9f","1","39444893838","Já parou para pensar que tudo é questão de tempo? 🕛 O tempo é a duração dos fatos, acontecimentos, é o termo que determina os momentos, as horas, os dias, as semanas, os meses, anos, etc...  Já aproveitou o tempo hoje?  Aproveite seu tempo para criar memórias com quem você ama, com coisas que te trazem felicidade. ____________________________ #reflexao #timer #psychology #psicologia #dica","2021-10-06 18:40:09","0","GraphSidecar"
"19","CUs90iXPtDe","http://instagram.com/p/CUs90iXPtDe","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/244535561_547100323255957_6498261187896811684_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ZlQtmgGWRcIAX_N8ic7&edm=ABZsPhsBAAAA&ccb=7-4&oh=3f7dd8a649ed9b6e87715ef0e88c4db8&oe=616482FD&_nc_sid=4efc9f","1","6194309844","Você também ficou desesperado com o Instagram fora do ar? Já parou pra pensar na relação entre a saúde mental e as redes sociais?   #instagram #psicologia #terapia #saude #saudemental #saudeemocional","2021-10-06 18:40:08","0","GraphSidecar"
"20","CUs9zJ0FH0C","http://instagram.com/p/CUs9zJ0FH0C","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/244421159_409842497266741_36485043852091746_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=WtdMfdvWNskAX9BgO9B&edm=ABZsPhsBAAAA&ccb=7-4&oh=732bfcd432820903ddfd612a64ee15fa&oe=6165A3EB&_nc_sid=4efc9f","2","8230480966","Ei, vem cá ✨⬇️   Você que me acompanha sabe o quanto eu venho falando da importância de ter uma esteira de produtos que agregue o seu portfólio.   Mas não só isso, a importância de criar serviços para que chegue em mais pessoas e por via de regras também alavancar sua marca e aumentar seu faturamento.   Criar, Precificar e fazer um planejamento de vendas não é tão impossível como parece.   Pra te ajudar a realizar o seu desejo de construir um novo serviço dentro da Psicologia estruturei a Consultoria Produto Master Psi para te ajudar do zero a criar seu serviço.   E quer saber mais? As inscrições estão abertas e são limitadas.   Quer saber como garantir sua vaga? Clica no link da bio ou chama no direct que irei te ajudar.   Vamos ou bora? ✅   #psicologia #psicologa #saudemental #terapiaonline #mentalidadedesucesso","2021-10-06 18:39:57","0","GraphSidecar"
"21","CUs9yuaADOE","http://instagram.com/p/CUs9yuaADOE","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/244456477_135776628787402_781897661926442613_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=T-DmIR7VNq0AX9sRqOc&edm=ABZsPhsBAAAA&ccb=7-4&oh=7b6d2414718dbb9193484bf790dd7779&oe=6164ED88&_nc_sid=4efc9f","0","47839067834","✨ Cansar também faz parte, não espere acordar forte todos os dias.   ✨ Tem dias que acordarmos com muita energia e alegria e em outros nem tanto, E ESTÁ TUDO BEM!!!  ✨ O que precisamos ficar atentos é a frequência e a intensidade que a falta de energia, falta de vontade de fazer as tarefas do cotidiano, cansaço excessivo e a tristeza aparecem, se forem constantes aí é hora de procurar ajuda profissional 😉  #psicologia  #saudemental  #qualidadedevida  #psicologaclinica","2021-10-06 18:39:53","0","GraphImage"
"22","CUs9yjfpKCU","http://instagram.com/p/CUs9yjfpKCU","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/e35/244490515_191736979704832_2941131424965159714_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=-KsAb2g9o8IAX-igePH&edm=ABZsPhsBAAAA&ccb=7-4&oh=faf5d71a702b787519c3f5f4f2e6800f&oe=61640DA3&_nc_sid=4efc9f","0","11526351350","Foi aqui que pediram dicas de MEMORIZAÇÃO? 😍 Essas dicas valem para tudo na vida. Desde ajuda na escola, até melhorar a nossa memórias para as atividades do dia a dia mesmo. Por isso, arraste para o lado, leia, e tente executar em sua rotina:  ✅Ler mais de uma vez. A repetição pode ser uma grande aliada; ✅Ensinar alguém. Repassar o conhecimento ajuda a fixar; ✅Fazer e escutar gravações; ✅Fazer resumos. Anote, escreva o que você entendeu; ✅Praticar sempre. Como aprender a tocar um instrumento, você precisa praticar o que quer lembrar; ✅Assistir a filmes sobre o tema que quer lembrar; ✅Organizar as suas anotações. Uma vida organizada é sinônimo de uma mente organizada; ✅Fazer associações. O que te faz lembrar aquilo? Associe com uma música, um personagem, um filme ou algo que te ajude; ✅Mantenha sua saúde em dia. Você tem praticado exercícios e se alimentado bem?  ✅Descanse o seu cérebro. O excesso não faz bem, ele te deixará com exaustão. Descansar faz parte do processo!  Gostou das dicas? Compartilhe e mostre para algum ""esquecido"" ou ""esquecida"" 😁  . #psiusjc #saudemental #dicasdememorização #memoria #boamemoria #dicas #psicologia #psicologa","2021-10-06 18:39:52","0","GraphSidecar"
"23","CUs9wOilB1U","http://instagram.com/p/CUs9wOilB1U","https://instagram.fslz6-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/244819079_391718212603834_4079741950223016037_n.jpg?_nc_ht=instagram.fslz6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ZMrlKs29vTMAX96ilnD&edm=ABZsPhsBAAAA&ccb=7-4&oh=69d9645843714f93c11ff321e4618b5b&oe=6160A079&_nc_sid=4efc9f","0","36657172792","Meditação Mindfulness Para Professores Meditação Mindfulness: descubra como a prática pode ajudar professores e alunos. Com o passar dos anos, relatos e pesquisas mostram os resultados da meditação quando inserida no ambiente escolar. Sabemos que as atividades escolares estão voltando aos poucos para o dia a dia de professores e alunos, os dias ficam mais agitados, com atividades e prazos a serem cumpridos, voltar à rotina escolar pode ser um desafio. Com isso, estresse, ansiedade, agitação, já tão comuns no mundo atual, podem se intensificar e provocar uma série de desconfortos. A boa notícia é que a prática da meditação mindfulness pode ser um aliado poderoso e, por isso, vem sendo adotado em vários colégios do país.  Curso 8 Semanas Mindfulness Venha Participar deste curso definido pelas pessoas que participaram como ""divisor de águas"" em suas vidas. Um Curso que visa ter trazer mais Autoconhecimento, Autocompaixão, que te ensina a viver a vida de uma maneira muito mais leve e com Muito mais harmonia e amor.. Todo as as Informações constam no link da Bio  Serão dois dias de pura paz,harmonia, equilíbrio e muita diversão. O retiro acontecerá no @fazendadovalehotel a aproximadamente 1h de Araxá Uberlândia e Uberaba. Além do local ser lotado de natureza ainda conta com piscina aquecida e ofurô, quartos com ar condicionado, wi-fi e muito mais. Entre em contato com a gente inbox ou no link da Bio #psicologia #mindfullness #estresse #atençãoplena #meditação #autoconsiencia #autocompaixão #compaixão #pilotoautomático #modoser #modofazer #viverpelno #autocuidado #amorproprio #espiritualidade #amor #paz #expansaodaconsciencia #felicidade #ansiedade #inteligenciaemocional #saudemental #saudeemocional #bemestar #gratidao #equilibrio #qualidadedevida","2021-10-06 18:39:51","0","GraphVideo"
